form_key,question_id,semantic_identity,schema_id,analysis_classification,role,form_pointer,mapping_status,included_in_proposed_overlap,included_in_accepted_overlap,xml_path,type_source,type,xsd_source
RRSubawardBudget30,question:budget:budgetyear-otherdirectcosts-consultantservices,question:budget:budgetyear-otherdirectcosts-consultantservices::role:subaward_applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-otherdirectcosts-consultantservices:v1,semantic_question,subaward_applicant_budget,/properties/budget_attachments/properties/rr_budget_3_0/items/properties/budget_year/items/properties/other_direct_costs/properties/consultant_services,agent_proposed,True,False,,,,
RRSubawardBudget30,question:budget:budgetyear-otherdirectcosts-equipmentrentalfee,question:budget:budgetyear-otherdirectcosts-equipmentrentalfee::role:subaward_applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-otherdirectcosts-equipmentrentalfee:v1,semantic_question,subaward_applicant_budget,/properties/budget_attachments/properties/rr_budget_3_0/items/properties/budget_year/items/properties/other_direct_costs/properties/equipment_rental_fee,agent_proposed,True,False,,,,
RRSubawardBudget30,question:budget:budgetyear-otherdirectcosts-materialssupplies,question:budget:budgetyear-otherdirectcosts-materialssupplies::role:subaward_applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-otherdirectcosts-materialssupplies:v1,semantic_question,subaward_applicant_budget,/properties/budget_attachments/properties/rr_budget_3_0/items/properties/budget_year/items/properties/other_direct_costs/properties/materials_supplies,agent_proposed,True,False,,,,
RRSubawardBudget30,question:budget:budgetyear-otherdirectcosts-otherdirectcost1-cost,question:budget:budgetyear-otherdirectcosts-otherdirectcost1-cost::role:subaward_applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-otherdirectcosts-otherdirectcost1-cost:v1,semantic_question,subaward_applicant_budget,/properties/budget_attachments/properties/rr_budget_3_0/items/properties/budget_year/items/properties/other_direct_costs/properties/other_direct_cost_1/properties/cost,agent_proposed,True,False,,,,
RRSubawardBudget30,question:budget:budgetyear-otherdirectcosts-otherdirectcost1-description,question:budget:budgetyear-otherdirectcosts-otherdirectcost1-description::role:subaward_applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-otherdirectcosts-otherdirectcost1-description:v1,semantic_question,subaward_applicant_budget,/properties/budget_attachments/properties/rr_budget_3_0/items/properties/budget_year/items/properties/other_direct_costs/properties/other_direct_cost_1/properties/description,agent_proposed,True,False,,,,
RRSubawardBudget30,question:budget:budgetyear-otherdirectcosts-otherdirectcost10-cost,question:budget:budgetyear-otherdirectcosts-otherdirectcost10-cost::role:subaward_applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-otherdirectcosts-otherdirectcost10-cost:v1,semantic_question,subaward_applicant_budget,/properties/budget_attachments/properties/rr_budget_3_0/items/properties/budget_year/items/properties/other_direct_costs/properties/other_direct_cost_10/properties/cost,agent_proposed,True,False,,,,
RRSubawardBudget30,question:budget:budgetyear-otherdirectcosts-otherdirectcost10-description,question:budget:budgetyear-otherdirectcosts-otherdirectcost10-description::role:subaward_applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-otherdirectcosts-otherdirectcost10-description:v1,semantic_question,subaward_applicant_budget,/properties/budget_attachments/properties/rr_budget_3_0/items/properties/budget_year/items/properties/other_direct_costs/properties/other_direct_cost_10/properties/description,agent_proposed,True,False,,,,
RRSubawardBudget30,question:budget:budgetyear-otherdirectcosts-otherdirectcost2-cost,question:budget:budgetyear-otherdirectcosts-otherdirectcost2-cost::role:subaward_applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-otherdirectcosts-otherdirectcost2-cost:v1,semantic_question,subaward_applicant_budget,/properties/budget_attachments/properties/rr_budget_3_0/items/properties/budget_year/items/properties/other_direct_costs/properties/other_direct_cost_2/properties/cost,agent_proposed,True,False,,,,
RRSubawardBudget30,question:budget:budgetyear-otherdirectcosts-otherdirectcost2-description,question:budget:budgetyear-otherdirectcosts-otherdirectcost2-description::role:subaward_applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-otherdirectcosts-otherdirectcost2-description:v1,semantic_question,subaward_applicant_budget,/properties/budget_attachments/properties/rr_budget_3_0/items/properties/budget_year/items/properties/other_direct_costs/properties/other_direct_cost_2/properties/description,agent_proposed,True,False,,,,
RRSubawardBudget30,question:budget:budgetyear-otherdirectcosts-otherdirectcost3-cost,question:budget:budgetyear-otherdirectcosts-otherdirectcost3-cost::role:subaward_applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-otherdirectcosts-otherdirectcost3-cost:v1,semantic_question,subaward_applicant_budget,/properties/budget_attachments/properties/rr_budget_3_0/items/properties/budget_year/items/properties/other_direct_costs/properties/other_direct_cost_3/properties/cost,agent_proposed,True,False,,,,
RRSubawardBudget30,question:budget:budgetyear-otherdirectcosts-otherdirectcost3-description,question:budget:budgetyear-otherdirectcosts-otherdirectcost3-description::role:subaward_applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-otherdirectcosts-otherdirectcost3-description:v1,semantic_question,subaward_applicant_budget,/properties/budget_attachments/properties/rr_budget_3_0/items/properties/budget_year/items/properties/other_direct_costs/properties/other_direct_cost_3/properties/description,agent_proposed,True,False,,,,
RRSubawardBudget30,question:budget:budgetyear-otherdirectcosts-otherdirectcost4-cost,question:budget:budgetyear-otherdirectcosts-otherdirectcost4-cost::role:subaward_applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-otherdirectcosts-otherdirectcost4-cost:v1,semantic_question,subaward_applicant_budget,/properties/budget_attachments/properties/rr_budget_3_0/items/properties/budget_year/items/properties/other_direct_costs/properties/other_direct_cost_4/properties/cost,agent_proposed,True,False,,,,
RRSubawardBudget30,question:budget:budgetyear-otherdirectcosts-otherdirectcost4-description,question:budget:budgetyear-otherdirectcosts-otherdirectcost4-description::role:subaward_applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-otherdirectcosts-otherdirectcost4-description:v1,semantic_question,subaward_applicant_budget,/properties/budget_attachments/properties/rr_budget_3_0/items/properties/budget_year/items/properties/other_direct_costs/properties/other_direct_cost_4/properties/description,agent_proposed,True,False,,,,
RRSubawardBudget30,question:budget:budgetyear-otherdirectcosts-otherdirectcost5-cost,question:budget:budgetyear-otherdirectcosts-otherdirectcost5-cost::role:subaward_applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-otherdirectcosts-otherdirectcost5-cost:v1,semantic_question,subaward_applicant_budget,/properties/budget_attachments/properties/rr_budget_3_0/items/properties/budget_year/items/properties/other_direct_costs/properties/other_direct_cost_5/properties/cost,agent_proposed,True,False,,,,
RRSubawardBudget30,question:budget:budgetyear-otherdirectcosts-otherdirectcost5-description,question:budget:budgetyear-otherdirectcosts-otherdirectcost5-description::role:subaward_applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-otherdirectcosts-otherdirectcost5-description:v1,semantic_question,subaward_applicant_budget,/properties/budget_attachments/properties/rr_budget_3_0/items/properties/budget_year/items/properties/other_direct_costs/properties/other_direct_cost_5/properties/description,agent_proposed,True,False,,,,
RRSubawardBudget30,question:budget:budgetyear-otherdirectcosts-otherdirectcost6-cost,question:budget:budgetyear-otherdirectcosts-otherdirectcost6-cost::role:subaward_applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-otherdirectcosts-otherdirectcost6-cost:v1,semantic_question,subaward_applicant_budget,/properties/budget_attachments/properties/rr_budget_3_0/items/properties/budget_year/items/properties/other_direct_costs/properties/other_direct_cost_6/properties/cost,agent_proposed,True,False,,,,
RRSubawardBudget30,question:budget:budgetyear-otherdirectcosts-otherdirectcost6-description,question:budget:budgetyear-otherdirectcosts-otherdirectcost6-description::role:subaward_applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-otherdirectcosts-otherdirectcost6-description:v1,semantic_question,subaward_applicant_budget,/properties/budget_attachments/properties/rr_budget_3_0/items/properties/budget_year/items/properties/other_direct_costs/properties/other_direct_cost_6/properties/description,agent_proposed,True,False,,,,
RRSubawardBudget30,question:budget:budgetyear-otherdirectcosts-otherdirectcost7-cost,question:budget:budgetyear-otherdirectcosts-otherdirectcost7-cost::role:subaward_applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-otherdirectcosts-otherdirectcost7-cost:v1,semantic_question,subaward_applicant_budget,/properties/budget_attachments/properties/rr_budget_3_0/items/properties/budget_year/items/properties/other_direct_costs/properties/other_direct_cost_7/properties/cost,agent_proposed,True,False,,,,
RRSubawardBudget30,question:budget:budgetyear-otherdirectcosts-otherdirectcost7-description,question:budget:budgetyear-otherdirectcosts-otherdirectcost7-description::role:subaward_applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-otherdirectcosts-otherdirectcost7-description:v1,semantic_question,subaward_applicant_budget,/properties/budget_attachments/properties/rr_budget_3_0/items/properties/budget_year/items/properties/other_direct_costs/properties/other_direct_cost_7/properties/description,agent_proposed,True,False,,,,
RRSubawardBudget30,question:budget:budgetyear-otherdirectcosts-otherdirectcost8-cost,question:budget:budgetyear-otherdirectcosts-otherdirectcost8-cost::role:subaward_applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-otherdirectcosts-otherdirectcost8-cost:v1,semantic_question,subaward_applicant_budget,/properties/budget_attachments/properties/rr_budget_3_0/items/properties/budget_year/items/properties/other_direct_costs/properties/other_direct_cost_8/properties/cost,agent_proposed,True,False,,,,
RRSubawardBudget30,question:budget:budgetyear-otherdirectcosts-otherdirectcost8-description,question:budget:budgetyear-otherdirectcosts-otherdirectcost8-description::role:subaward_applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-otherdirectcosts-otherdirectcost8-description:v1,semantic_question,subaward_applicant_budget,/properties/budget_attachments/properties/rr_budget_3_0/items/properties/budget_year/items/properties/other_direct_costs/properties/other_direct_cost_8/properties/description,agent_proposed,True,False,,,,
RRSubawardBudget30,question:budget:budgetyear-otherdirectcosts-otherdirectcost9-cost,question:budget:budgetyear-otherdirectcosts-otherdirectcost9-cost::role:subaward_applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-otherdirectcosts-otherdirectcost9-cost:v1,semantic_question,subaward_applicant_budget,/properties/budget_attachments/properties/rr_budget_3_0/items/properties/budget_year/items/properties/other_direct_costs/properties/other_direct_cost_9/properties/cost,agent_proposed,True,False,,,,
RRSubawardBudget30,question:budget:budgetyear-otherdirectcosts-otherdirectcost9-description,question:budget:budgetyear-otherdirectcosts-otherdirectcost9-description::role:subaward_applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-otherdirectcosts-otherdirectcost9-description:v1,semantic_question,subaward_applicant_budget,/properties/budget_attachments/properties/rr_budget_3_0/items/properties/budget_year/items/properties/other_direct_costs/properties/other_direct_cost_9/properties/description,agent_proposed,True,False,,,,
RRSubawardBudget30,question:budget:budgetyear-otherdirectcosts-publicationcosts,question:budget:budgetyear-otherdirectcosts-publicationcosts::role:subaward_applicant_budget,urn:grants-form-kernel:questions:budget:budgetyear-otherdirectcosts-publicationcosts:v1,semantic_question,subaward_applicant_budget,/properties/budget_attachments/properties/rr_budget_3_0/items/properties/budget_year/items/properties/other_direct_costs/properties/publication_costs,agent_proposed,True,False,,,,
